Year,Company,Ticker,Weight
2013,"Cisco Systems, Inc.",CSCO,0.84
2013,"PepsiCo, Inc.",PEP,0.82
2013,"Wal-Mart Stores, Inc.",WMT,0.805
2013,Oracle Corp.,ORCL,0.791
2013,Comcast Corp. (Class A),CMCSA,0.79
2013,"Schlumberger, Ltd.",SLB,0.782
2013,"Amazon.com, Inc.",AMZN,0.773
2013,"QUALCOMM, Inc.",QCOM,0.773
2013,Intel Corp.,INTC,0.763
2013,"The Home Depot, Inc.",HD,0.727
2013,The Walt Disney Co.,DIS,0.717
2013,"Visa, Inc. (Class A)",V,0.659
2013,McDonald’s Corp.,MCD,0.644
2013,"Gilead Sciences, Inc.",GILD,0.643
2013,United Technologies Corp.,UAL,0.608
2013,ConocoPhillips,COP,0.567
2013,"Amgen, Inc.",AMGN,0.564
2013,The Boeing Co.,BA,0.545
2013,3M Co.,MMM,0.518
2013,Bristol-Myers Squibb Co.,BMY,0.509
2013,Occidental Petroleum Corp.,OXY,0.503
2013,"UnitedHealth Group, Inc.",UNH,0.489
2013,Union Pacific Corp.,UNP,0.482
2013,"American International Group, Inc.",AIG,0.479
2013,"AbbVie, Inc.",ABBV,0.473
2013,"MasterCard, Inc. (Class A)",MA,0.469
2013,American Express Co.,AXP,0.469
2013,CVS Caremark Corp.,CVS,0.465
2013,"Altria Group, Inc.",MO,0.46
2013,U.S. Bancorp,USB,0.451
2013,"Twenty-First Century Fox, Inc. (Class A)",DIS,0.446
2013,Ford Motor Co.,F,0.444
2013,"The Goldman Sachs Group, Inc.",GS,0.442
2013,"United Parcel Service, Inc.(Class B)",UPS,0.441
2013,"Honeywell International, Inc.",HON,0.436
2013,"eBay, Inc.",EBAY,0.435
2013,Celgene Corp.,BMY,0.423
2013,"Time Warner, Inc.",WBD,0.405
2013,Starbucks Corp.,SBUX,0.387
2013,"Biogen Idec, Inc.",BIIB,0.381
2013,"Mondelez International, Inc. (Class A)",MDLZ,0.374
2013,Monsanto Co.,BAYRY,0.372
2013,"NIKE, Inc. (Class B)",NKE,0.363
2013,E. I. du Pont de Nemours & Co.,DD,0.362
2013,EMC Corp.,DELL,0.356
2013,"Medtronic, Inc.",MDT,0.355
2013,"Caterpillar, Inc.",CAT,0.355
2013,"MetLife, Inc.",MET,0.351
2013,Colgate-Palmolive Co.,CL,0.349
2013,"priceline.com, Inc.",BKNG,0.349
2013,Abbott Laboratories,ABT,0.345
2013,Express Scripts Holding Co.,CI,0.337
2013,Costco Wholesale Corp.,COST,0.335
2013,"Lowe’s Cos., Inc.",LOW,0.335
2013,Eli Lilly & Co.,LLY,0.335
2013,Accenture PLC (Class A),ACN,0.318
2013,Duke Energy Corp.,DUK,0.314
2013,Walgreen Co.,WBA,0.313
2013,Anadarko Petroleum Corp.,OXY,0.311
2013,The Dow Chemical Co.,DOW,0.31
2013,Emerson Electric Co.,EMR,0.309
2013,"Simon Property Group, Inc.",SPG,0.307
2013,"EOG Resources, Inc.",EOG,0.307
2013,"Texas Instruments, Inc.",TXN,0.298
2013,Danaher Corp.,DHR,0.277
2013,Halliburton Co.,HAL,0.272
2013,"TJX Cos., Inc.",TJX,0.271
2013,Target Corp.,TGT,0.27
2013,Hewlett-Packard Co.,HPQ,0.27
2013,Capital One Financial Corp.,COF,0.268
2013,"PNC Financial Services Group, Inc.",PNC,0.256
2013,Morgan Stanley,MS,0.251
2013,"Viacom, Inc. (Class B)",PSKY,0.243
2013,Kimberly-Clark Corp.,KMB,0.243
2013,"Prudential Financial, Inc.",PRU,0.242
2013,"Dominion Resources, Inc.",D,0.241
2013,Southern Co.,SO,0.239
2013,"Baxter International, Inc.",BAX,0.239
2013,"Praxair, Inc.",LIN,0.237
2013,Phillips 66,PSX,0.236
2014,"Apple, Inc.",AAPL,3.445
2014,Exxon Mobil Corp.,XOM,2.29
2014,Microsoft Corp.,MSFT,2.179
2014,Johnson & Johnson,JNJ,1.716
2014,General Electric Co.,GE,1.467
2014,"Berkshire Hathaway, Inc. (Class B)",BRK.B,1.438
2014,Wells Fargo & Co.,WFC,1.407
2014,JPMorgan Chase & Co.,JPM,1.294
2014,Chevron Corp.,CVX,1.294
2014,The Procter & Gamble Co.,PG,1.294
2014,"Verizon Communications, Inc.",VZ,1.183
2014,"Pfizer, Inc.",PFE,1.071
2014,"AT&T, Inc.",T,1.044
2014,Bank of America Corp.,BAC,1.025
2014,International Business Machines Corp.,IBM,1.006
2014,Intel Corp.,INTC,0.984
2014,"Merck & Co., Inc.",MRK,0.976
2014,The Coca-Cola Co.,KO,0.961
2014,"Google, Inc. (Class A)",GOOGL,0.954
2014,"Google, Inc. (Class C)",GOOGL,0.936
2014,"Gilead Sciences, Inc.",GILD,0.919
2014,"Citigroup, Inc.",C,0.897
2014,"Facebook, Inc. (Class A)",META,0.879
2014,The Walt Disney Co.,DIS,0.803
2014,"PepsiCo, Inc.",PEP,0.801
2014,Comcast Corp. (Class A),CMCSA,0.795
2014,"Schlumberger, Ltd.",SLB,0.753
2014,"Philip Morris International, Inc.",PM,0.744
2014,"Cisco Systems, Inc.",CSCO,0.733
2014,"QUALCOMM, Inc.",QCOM,0.716
2014,Oracle Corp.,ORCL,0.711
2014,"The Home Depot, Inc.",HD,0.705
2014,"Amazon.com, Inc.",AMZN,0.697
2014,"Wal-Mart Stores, Inc.",WMT,0.69
2014,"Amgen, Inc.",AMGN,0.609
2014,"Visa, Inc. (Class A)",V,0.6
2014,Union Pacific Corp.,UNP,0.556
2014,ConocoPhillips,COP,0.536
2014,McDonald’s Corp.,MCD,0.532
2014,CVS Health Corp.,CVS,0.526
2014,"AbbVie, Inc.",ABBV,0.524
2014,3M Co.,MMM,0.524
2014,"Altria Group, Inc.",MO,0.52
2014,United Technologies Corp.,UAL,0.513
2014,The Boeing Co.,BA,0.488
2014,Bristol-Myers Squibb Co.,BMY,0.484
2014,"UnitedHealth Group, Inc.",UNH,0.479
2014,American Express Co.,AXP,0.45
2014,"Biogen Idec, Inc.",BIIB,0.446
2014,"American International Group, Inc.",AIG,0.44
2014,Celgene Corp.,BMY,0.433
2014,U.S. Bancorp,USB,0.43
2014,"The Goldman Sachs Group, Inc.",GS,0.43
2014,Occidental Petroleum Corp.,OXY,0.428
2014,"Honeywell International, Inc.",HON,0.416
2014,"MasterCard, Inc. (Class A)",MA,0.415
2014,"United Parcel Service, Inc. (Class B)",UPS,0.396
2014,Hewlett-Packard Co.,HPQ,0.379
2014,E. I. du Pont de Nemours & Co.,DD,0.376
2014,"Twenty-First Century Fox, Inc. (Class A)",DIS,0.369
2014,"Time Warner, Inc.",WBD,0.367
2014,"eBay, Inc.",EBAY,0.365
2014,Eli Lilly & Co.,LLY,0.364
2014,Actavis PLC,ABBV,0.364
2014,"NIKE, Inc. (Class B)",NKE,0.358
2014,Abbott Laboratories,ABT,0.357
2014,"Caterpillar, Inc.",CAT,0.355
2014,"Medtronic, Inc.",MDT,0.347
2014,"priceline.com, Inc.",BKNG,0.346
2014,"MetLife, Inc.",MET,0.345
2014,EMC Corp.,DELL,0.339
2014,Monsanto Co.,BAYRY,0.337
2014,The Dow Chemical Co.,DOW,0.336
2014,"Mondelez International, Inc. (Class A)",MDLZ,0.33
2014,Ford Motor Co.,F,0.328
2014,Starbucks Corp.,SBUX,0.324
2014,Colgate-Palmolive Co.,CL,0.32
2014,Costco Wholesale Corp.,COST,0.313
2014,Halliburton Co.,HAL,0.313
2014,"EOG Resources, Inc.",EOG,0.309
2014,"Allergan, Inc.",ABBV,0.302
2014,Morgan Stanley,MS,0.302
2014,Duke Energy Corp.,DUK,0.302
2014,Express Scripts Holding Co.,CI,0.301
2014,"Lowe’s Cos., Inc.",LOW,0.298
2014,Walgreen Co.,WBA,0.297
2014,Accenture PLC (Class A),ACN,0.294
2014,Anadarko Petroleum Corp.,OXY,0.292
2014,"Simon Property Group, Inc.",SPG,0.292
2014,"Texas Instruments, Inc.",TXN,0.291
2014,Lockheed Martin Corp.,LMT,0.282
2014,"Thermo Fisher Scientific, Inc.",TMO,0.277
2014,"PNC Financial Services Group, Inc.",PNC,0.264
2014,LyondellBasell Industries NV (Class A),LYB,0.264
2014,Danaher Corp.,DHR,0.264
2014,Capital One Financial Corp.,COF,0.262
2014,Phillips 66,PSX,0.26
2014,McKesson Corp.,MCK,0.257
2014,Emerson Electric Co.,EMR,0.251
2014,The Bank of New York Mellon Corp.,BK,0.25
2015,"Apple, Inc.",AAPL,3.717
2015,Microsoft Corp.,MSFT,2.092
2015,Exxon Mobil Corp.,XOM,1.833
2015,Johnson & Johnson,JNJ,1.527
2015,General Electric Co.,GE,1.505
2015,"Berkshire Hathaway, Inc. (Class B)",BRK.B,1.445
2015,Wells Fargo & Co.,WFC,1.419
2015,JPMorgan Chase & Co.,JPM,1.334
2015,"Facebook, Inc. (Class A)",META,1.203
2015,"AT&T, Inc.",T,1.185
2015,"Amazon.com, Inc.",AMZN,1.161
2015,Procter & Gamble Co.,PG,1.154
2015,"Pfizer, Inc.",PFE,1.145
2015,"Alphabet, Inc. (Class A)",GOOG,1.094
2015,"Alphabet, Inc. (Class C)",GOOG,1.065
2015,"Verizon Communications, Inc.",VZ,1.046
2015,Bank of America Corp.,BAC,0.964
2015,Walt Disney Co.,DIS,0.938
2015,Coca-Cola Co.,KO,0.927
2015,"Citigroup, Inc.",C,0.882
2015,Chevron Corp.,CVX,0.877
2015,"Home Depot, Inc.",HD,0.876
2015,"Gilead Sciences, Inc.",GILD,0.851
2015,Intel Corp.,INTC,0.847
2015,"Merck & Co., Inc.",MRK,0.822
2015,"PepsiCo, Inc.",PEP,0.819
2015,"Visa, Inc. (Class A)",V,0.804
2015,"Cisco Systems, Inc.",CSCO,0.789
2015,International Business Machines Corp.,IBM,0.772
2015,"Philip Morris International, Inc.",PM,0.726
2015,Comcast Corp. (Class A),CMCSA,0.707
2015,Oracle Corp.,ORCL,0.695
2015,"UnitedHealth Group, Inc.",UNH,0.654
2015,CVS Health Corp.,CVS,0.635
2015,Allergan PLC,ABBV,0.633
2015,"Altria Group, Inc.",MO,0.631
2015,"Amgen, Inc.",AMGN,0.62
2015,"Wal-Mart Stores, Inc.",WMT,0.605
2015,Bristol-Myers Squibb Co.,BMY,0.584
2015,Medtronic PLC,MDT,0.559
2015,McDonald’s Corp.,MCD,0.548
2015,"MasterCard, Inc. (Class A)",MA,0.532
2015,"AbbVie, Inc.",ABBV,0.532
2015,3M Co.,MMM,0.523
2015,"Schlumberger, Ltd.",SLB,0.517
2015,Celgene Corp.,BMY,0.506
2015,Starbucks Corp.,SBUX,0.499
2015,"QUALCOMM, Inc.",QCOM,0.498
2015,Boeing Co.,BA,0.494
