Year,Rank,Firma_id,Ticker,Company,Nombre_hoy,Weight,Estado,Similitud_nombre,Fuente
2012,47,AXP,AXP,American Express Co.,AMERICAN EXPRESS CO,0.436,OK,1.0,Holdings SPY
2012,48,UNP,UNP,Union Pacific Corp.,UNION PACIFIC CORP,0.436,OK,1.0,Holdings SPY
2012,49,CAT,CAT,"Caterpillar, Inc.",CATERPILLAR INC,0.436,OK,1.0,Holdings SPY
2012,50,EBAY,EBAY,"eBay, Inc.",EBAY INC,0.436,OK,1.0,Holdings SPY
2012,51,UPS,UPS,"United Parcel Service, Inc. (Class B)",UNITED PARCEL SERVICE CL B,0.399,OK,1.0,Holdings SPY
2012,52,GS,GS,"The Goldman Sachs Group, Inc.",GOLDMAN SACHS GROUP INC,0.398,OK,1.0,Holdings SPY
2012,53,SIN_EXPRESS_SCRIPTS,,Express Scripts Holding Co.,,0.394,SIN_FUENTE,,Holdings SPY
2012,54,GILD,GILD,"Gilead Sciences, Inc.",GILEAD SCIENCES INC,0.39,OK,1.0,Holdings SPY
2012,55,SIN_NEWS,,News Corp. (Class A),,0.388,SIN_FUENTE,,Holdings SPY
2012,56,SIN_MONSANTO,,Monsanto Co.,,0.377,SIN_FUENTE,,Holdings SPY
2012,57,LLY,LLY,Eli Lilly & Co.,ELI LILLY + CO,0.376,OK,1.0,Holdings SPY
2012,58,MA,MA,"MasterCard, Inc. (Class A)",MASTERCARD INC   A,0.376,OK,1.0,Holdings SPY
2012,59,CL,CL,Colgate-Palmolive Co.,COLGATE PALMOLIVE CO,0.371,OK,1.0,Holdings SPY
2012,60,BA,BA,The Boeing Co.,BOEING CO/THE,0.366,OK,1.0,Holdings SPY
2012,61,DD,DD,E. I. du Pont de Nemours & Co.,DUPONT DE NEMOURS INC,0.363,OK,0.93,Holdings SPY
2012,62,HON,HON,"Honeywell International, Inc.",HONEYWELL INTERNATIONAL INC,0.362,OK,1.0,Holdings SPY
2012,63,SPG,SPG,"Simon Property Group, Inc.",SIMON PROPERTY GROUP INC,0.358,OK,1.0,Holdings SPY
2012,64,DUK,DUK,Duke Energy Corp.,DUKE ENERGY CORP,0.354,OK,1.0,Holdings SPY
2012,65,ACN,ACN,Accenture PLC (Class A),ACCENTURE PLC CL A,0.346,OK,1.0,Holdings SPY
2012,66,MDT,MDT,"Medtronic, Inc.",MEDTRONIC PLC,0.342,OK,1.0,Holdings SPY
2012,67,COST,COST,Costco Wholesale Corp.,COSTCO WHOLESALE CORP,0.336,OK,1.0,Holdings SPY
2012,68,SIN_TIME_WARNER,,"Time Warner, Inc.",,0.333,SIN_FUENTE,,Holdings SPY
2012,69,TGT,TGT,Target Corp.,TARGET CORP,0.322,OK,1.0,Holdings SPY
2012,70,SO,SO,Southern Co.,SOUTHERN CO/THE,0.313,OK,1.0,Holdings SPY
2012,71,SBUX,SBUX,Starbucks Corp.,STARBUCKS CORP,0.299,OK,1.0,Holdings SPY
2012,72,AIG,AIG,"American International Group, Inc.",AMERICAN INTERNATIONAL GROUP,0.297,OK,1.0,Holdings SPY
2012,73,FCX,FCX,"Freeport-McMoRan Copper & Gold, Inc.",FREEPORT MCMORAN INC,0.292,OK,0.9,Holdings SPY
2012,74,F,F,Ford Motor Co.,FORD MOTOR CO,0.292,OK,1.0,Holdings SPY
2012,75,MET,MET,"MetLife, Inc.",METLIFE INC,0.284,OK,1.0,Holdings SPY
2012,76,BIIB,BIIB,"Biogen Idec, Inc.",BIOGEN INC,0.274,OK,0.9,Holdings SPY
2012,77,EMR,EMR,Emerson Electric Co.,EMERSON ELECTRIC CO,0.273,OK,1.0,Holdings SPY
2012,78,NKE,NKE,"NIKE, Inc. (Class B)",NIKE INC  CL B,0.271,OK,1.0,Holdings SPY
2012,79,SIN_ANADARKO_PETROLEUM,,Anadarko Petroleum Corp.,,0.271,SIN_FUENTE,,Holdings SPY
2012,80,SIN_DOW_CHEMICAL,,The Dow Chemical Co.,,0.269,SIN_FUENTE,,Holdings SPY
2012,81,LOW,LOW,"Lowe’s Cos., Inc.",LOWE S COS INC,0.268,OK,1.0,Holdings SPY
2012,82,NOV,NOV,"National-Oilwell Varco, Inc.",,0.265,FUERA_HOY,,Holdings SPY
2012,83,APA,APA,Apache Corp.,APA CORP,0.263,MANUAL,,Holdings SPY
2012,84,KMB,KMB,Kimberly-Clark Corp.,KIMBERLY CLARK CORP,0.263,OK,1.0,Holdings SPY
2012,85,HPQ,HPQ,Hewlett-Packard Co.,HP INC,0.26,MANUAL,,Holdings SPY
2012,86,PNC,PNC,"PNC Financial Services Group, Inc.",PNC FINANCIAL SERVICES GROUP,0.259,OK,1.0,Holdings SPY
2012,87,SIN_CELGENE,,Celgene Corp.,,0.258,SIN_FUENTE,,Holdings SPY
2012,88,COF,COF,Capital One Financial Corp.,CAPITAL ONE FINANCIAL CORP,0.257,OK,1.0,Holdings SPY
2012,89,BAX,BAX,"Baxter International, Inc.",BAXTER INTERNATIONAL INC,0.256,OK,1.0,Holdings SPY
2012,90,TJX,TJX,"TJX Cos., Inc.",TJX COMPANIES INC,0.256,OK,1.0,Holdings SPY
2012,91,SIN_DIRECTV,,DIRECTV,,0.256,SIN_FUENTE,,Holdings SPY
2012,92,DE,DE,Deere & Co.,DEERE + CO,0.251,OK,1.0,Holdings SPY
2012,93,DHR,DHR,Danaher Corp.,DANAHER CORP,0.25,OK,1.0,Holdings SPY
2012,94,HAL,HAL,Halliburton Co.,HALLIBURTON CO,0.243,OK,1.0,Holdings SPY
2012,95,TXN,TXN,"Texas Instruments, Inc.",TEXAS INSTRUMENTS INC,0.243,OK,1.0,Holdings SPY
2012,96,SIN_WALGREEN,,Walgreen Co.,,0.242,SIN_FUENTE,,Holdings SPY
2012,97,LIN,LIN,"Praxair, Inc.",LINDE PLC,0.24,MANUAL,,Holdings SPY
2012,98,BKNG,BKNG,"priceline.com, Inc.",BOOKING HOLDINGS INC,0.239,MANUAL,,Holdings SPY
2012,99,EXC,EXC,Exelon Corp.,EXELON CORP,0.236,OK,1.0,Holdings SPY
2012,100,D,D,"Dominion Resources, Inc.",DOMINION ENERGY INC,0.236,MANUAL,,Holdings SPY
2013,1,AAPL,AAPL,"Apple, Inc.",APPLE INC,2.897,OK,1.0,Holdings SPY
2013,2,XOM,XOM,Exxon Mobil Corp.,EXXONMOBIL HOLDINGS CORP,2.532,OK,1.0,Holdings SPY
2013,3,MSFT,MSFT,Microsoft Corp.,MICROSOFT CORP,1.688,OK,1.0,Holdings SPY
2013,4,GOOGL,GOOGL,"Google, Inc. (Class A)",ALPHABET INC CL A,1.638,MANUAL,,Holdings SPY
2013,5,JNJ,JNJ,Johnson & Johnson,JOHNSON + JOHNSON,1.633,OK,1.0,Holdings SPY
2013,6,GE,GE,General Electric Co.,GENERAL ELECTRIC,1.627,OK,1.0,Holdings SPY
2013,7,CVX,CVX,Chevron Corp.,CHEVRON CORP,1.57,OK,1.0,Holdings SPY
2013,8,PG,PG,The Procter & Gamble Co.,PROCTER + GAMBLE CO/THE,1.384,OK,1.0,Holdings SPY
2013,9,BRK.B,BRK.B,"Berkshire Hathaway, Inc.(Class B)",BERKSHIRE HATHAWAY INC CL B,1.366,OK,1.0,Holdings SPY
2013,10,WFC,WFC,Wells Fargo & Co.,WELLS FARGO + CO,1.335,OK,1.0,Holdings SPY
2013,11,JPM,JPM,JPMorgan Chase & Co.,JPMORGAN CHASE + CO,1.301,OK,1.0,Holdings SPY
2013,12,IBM,IBM,International Business Machines Corp.,INTL BUSINESS MACHINES CORP,1.275,OK,0.83,Holdings SPY
2013,13,PFE,PFE,"Pfizer, Inc.",PFIZER INC,1.271,OK,1.0,Holdings SPY
2013,14,T,T,"AT&T, Inc.",AT+T INC,1.201,OK,1.0,Holdings SPY
2013,15,BAC,BAC,Bank of America Corp.,BANK OF AMERICA CORP,0.991,OK,1.0,Holdings SPY
2013,16,C,C,"Citigroup, Inc.",CITIGROUP INC,0.985,OK,1.0,Holdings SPY
2013,17,KO,KO,The Coca-Cola Co.,COCA COLA CO/THE,0.966,MANUAL,,Holdings SPY
2013,18,PM,PM,"Philip Morris International, Inc.",PHILIP MORRIS INTERNATIONAL,0.937,OK,1.0,Holdings SPY
2013,19,MRK,MRK,"Merck & Co., Inc.",MERCK + CO. INC.,0.932,OK,1.0,Holdings SPY
2013,20,VZ,VZ,"Verizon Communications, Inc.",VERIZON COMMUNICATIONS INC,0.893,OK,1.0,Holdings SPY
2013,21,CSCO,CSCO,"Cisco Systems, Inc.",CISCO SYSTEMS INC,0.84,OK,1.0,Holdings SPY
2013,22,PEP,PEP,"PepsiCo, Inc.",PEPSICO INC,0.82,OK,1.0,Holdings SPY
2013,23,WMT,WMT,"Wal-Mart Stores, Inc.",WALMART INC,0.805,MANUAL,,Holdings SPY
2013,24,ORCL,ORCL,Oracle Corp.,ORACLE CORP,0.791,OK,1.0,Holdings SPY
2013,25,CMCSA,CMCSA,Comcast Corp. (Class A),COMCAST CORP CLASS A,0.79,OK,1.0,Holdings SPY
2013,26,SLB,SLB,"Schlumberger, Ltd.",SLB LTD,0.782,MANUAL,,Holdings SPY
2013,27,QCOM,QCOM,"QUALCOMM, Inc.",QUALCOMM INC,0.773,OK,1.0,Holdings SPY
2013,28,AMZN,AMZN,"Amazon.com, Inc.",AMAZON.COM INC,0.773,OK,1.0,Holdings SPY
2013,29,INTC,INTC,Intel Corp.,INTEL CORP,0.763,OK,1.0,Holdings SPY
2013,30,HD,HD,"The Home Depot, Inc.",HOME DEPOT INC,0.727,OK,1.0,Holdings SPY
2013,31,DIS,DIS,The Walt Disney Co.,WALT DISNEY CO/THE,0.717,OK,1.0,Holdings SPY
2013,32,V,V,"Visa, Inc. (Class A)",VISA INC CLASS A SHARES,0.659,OK,1.0,Holdings SPY
2013,33,MCD,MCD,McDonald’s Corp.,MCDONALD S CORP,0.644,OK,1.0,Holdings SPY
2013,34,GILD,GILD,"Gilead Sciences, Inc.",GILEAD SCIENCES INC,0.643,OK,1.0,Holdings SPY
2013,35,RTX,RTX,United Technologies Corp.,RTX CORP,0.608,MANUAL,,Holdings SPY
2013,36,COP,COP,ConocoPhillips,CONOCOPHILLIPS,0.567,OK,1.0,Holdings SPY
2013,37,AMGN,AMGN,"Amgen, Inc.",AMGEN INC,0.564,OK,1.0,Holdings SPY
2013,38,BA,BA,The Boeing Co.,BOEING CO/THE,0.545,OK,1.0,Holdings SPY
2013,39,MMM,MMM,3M Co.,3M CO,0.518,OK,1.0,Holdings SPY
2013,40,BMY,BMY,Bristol-Myers Squibb Co.,BRISTOL MYERS SQUIBB CO,0.509,OK,1.0,Holdings SPY
2013,41,OXY,OXY,Occidental Petroleum Corp.,OCCIDENTAL PETROLEUM CORP,0.503,OK,1.0,Holdings SPY
2013,42,UNH,UNH,"UnitedHealth Group, Inc.",UNITEDHEALTH GROUP INC,0.489,OK,1.0,Holdings SPY
2013,43,UNP,UNP,Union Pacific Corp.,UNION PACIFIC CORP,0.482,OK,1.0,Holdings SPY
2013,44,AIG,AIG,"American International Group, Inc.",AMERICAN INTERNATIONAL GROUP,0.479,OK,1.0,Holdings SPY
2013,45,ABBV,ABBV,"AbbVie, Inc.",ABBVIE INC,0.473,OK,1.0,Holdings SPY
2013,46,AXP,AXP,American Express Co.,AMERICAN EXPRESS CO,0.469,OK,1.0,Holdings SPY
2013,47,MA,MA,"MasterCard, Inc. (Class A)",MASTERCARD INC   A,0.469,OK,1.0,Holdings SPY
2013,48,CVS,CVS,CVS Caremark Corp.,CVS HEALTH CORP,0.465,MANUAL,,Holdings SPY
2013,49,MO,MO,"Altria Group, Inc.",ALTRIA GROUP INC,0.46,OK,1.0,Holdings SPY
2013,50,USB,USB,U.S. Bancorp,US BANCORP,0.451,OK,1.0,Holdings SPY
2013,51,SIN_TWENTY_FIRST_CENTURY_FOX,,"Twenty-First Century Fox, Inc. (Class A)",,0.446,SIN_FUENTE,,Holdings SPY
2013,52,F,F,Ford Motor Co.,FORD MOTOR CO,0.444,OK,1.0,Holdings SPY
2013,53,GS,GS,"The Goldman Sachs Group, Inc.",GOLDMAN SACHS GROUP INC,0.442,OK,1.0,Holdings SPY
2013,54,UPS,UPS,"United Parcel Service, Inc.(Class B)",UNITED PARCEL SERVICE CL B,0.441,OK,1.0,Holdings SPY
2013,55,HON,HON,"Honeywell International, Inc.",HONEYWELL INTERNATIONAL INC,0.436,OK,1.0,Holdings SPY
2013,56,EBAY,EBAY,"eBay, Inc.",EBAY INC,0.435,OK,1.0,Holdings SPY
2013,57,SIN_CELGENE,,Celgene Corp.,,0.423,SIN_FUENTE,,Holdings SPY
2013,58,SIN_TIME_WARNER,,"Time Warner, Inc.",,0.405,SIN_FUENTE,,Holdings SPY
2013,59,SBUX,SBUX,Starbucks Corp.,STARBUCKS CORP,0.387,OK,1.0,Holdings SPY
2013,60,BIIB,BIIB,"Biogen Idec, Inc.",BIOGEN INC,0.381,OK,0.9,Holdings SPY
2013,61,MDLZ,MDLZ,"Mondelez International, Inc. (Class A)",MONDELEZ INTERNATIONAL INC A,0.374,OK,1.0,Holdings SPY
2013,62,SIN_MONSANTO,,Monsanto Co.,,0.372,SIN_FUENTE,,Holdings SPY
2013,63,NKE,NKE,"NIKE, Inc. (Class B)",NIKE INC  CL B,0.363,OK,1.0,Holdings SPY
2013,64,DD,DD,E. I. du Pont de Nemours & Co.,DUPONT DE NEMOURS INC,0.362,OK,0.93,Holdings SPY
2013,65,SIN_EMC,,EMC Corp.,,0.356,SIN_FUENTE,,Holdings SPY
2013,66,MDT,MDT,"Medtronic, Inc.",MEDTRONIC PLC,0.355,OK,1.0,Holdings SPY
2013,67,CAT,CAT,"Caterpillar, Inc.",CATERPILLAR INC,0.355,OK,1.0,Holdings SPY
2013,68,MET,MET,"MetLife, Inc.",METLIFE INC,0.351,OK,1.0,Holdings SPY
2013,69,BKNG,BKNG,"priceline.com, Inc.",BOOKING HOLDINGS INC,0.349,MANUAL,,Holdings SPY
2013,70,CL,CL,Colgate-Palmolive Co.,COLGATE PALMOLIVE CO,0.349,OK,1.0,Holdings SPY
2013,71,ABT,ABT,Abbott Laboratories,ABBOTT LABORATORIES,0.345,OK,1.0,Holdings SPY
2013,72,SIN_EXPRESS_SCRIPTS,,Express Scripts Holding Co.,,0.337,SIN_FUENTE,,Holdings SPY
2013,73,LLY,LLY,Eli Lilly & Co.,ELI LILLY + CO,0.335,OK,1.0,Holdings SPY
2013,74,LOW,LOW,"Lowe’s Cos., Inc.",LOWE S COS INC,0.335,OK,1.0,Holdings SPY
2013,75,COST,COST,Costco Wholesale Corp.,COSTCO WHOLESALE CORP,0.335,OK,1.0,Holdings SPY
2013,76,ACN,ACN,Accenture PLC (Class A),ACCENTURE PLC CL A,0.318,OK,1.0,Holdings SPY
2013,77,DUK,DUK,Duke Energy Corp.,DUKE ENERGY CORP,0.314,OK,1.0,Holdings SPY
2013,78,SIN_WALGREEN,,Walgreen Co.,,0.313,SIN_FUENTE,,Holdings SPY
2013,79,SIN_ANADARKO_PETROLEUM,,Anadarko Petroleum Corp.,,0.311,SIN_FUENTE,,Holdings SPY
2013,80,SIN_DOW_CHEMICAL,,The Dow Chemical Co.,,0.31,SIN_FUENTE,,Holdings SPY
2013,81,EMR,EMR,Emerson Electric Co.,EMERSON ELECTRIC CO,0.309,OK,1.0,Holdings SPY
2013,82,SPG,SPG,"Simon Property Group, Inc.",SIMON PROPERTY GROUP INC,0.307,OK,1.0,Holdings SPY
2013,83,EOG,EOG,"EOG Resources, Inc.",EOG RESOURCES INC,0.307,OK,1.0,Holdings SPY
2013,84,TXN,TXN,"Texas Instruments, Inc.",TEXAS INSTRUMENTS INC,0.298,OK,1.0,Holdings SPY
2013,85,DHR,DHR,Danaher Corp.,DANAHER CORP,0.277,OK,1.0,Holdings SPY
2013,86,HAL,HAL,Halliburton Co.,HALLIBURTON CO,0.272,OK,1.0,Holdings SPY
2013,87,TJX,TJX,"TJX Cos., Inc.",TJX COMPANIES INC,0.271,OK,1.0,Holdings SPY
2013,88,HPQ,HPQ,Hewlett-Packard Co.,HP INC,0.27,MANUAL,,Holdings SPY
2013,89,TGT,TGT,Target Corp.,TARGET CORP,0.27,OK,1.0,Holdings SPY
2013,90,COF,COF,Capital One Financial Corp.,CAPITAL ONE FINANCIAL CORP,0.268,OK,1.0,Holdings SPY
2013,91,PNC,PNC,"PNC Financial Services Group, Inc.",PNC FINANCIAL SERVICES GROUP,0.256,OK,1.0,Holdings SPY
2013,92,MS,MS,Morgan Stanley,MORGAN STANLEY,0.251,OK,1.0,Holdings SPY
2013,93,KMB,KMB,Kimberly-Clark Corp.,KIMBERLY CLARK CORP,0.243,OK,1.0,Holdings SPY
2013,94,SIN_VIACOM,,"Viacom, Inc. (Class B)",,0.243,SIN_FUENTE,,Holdings SPY
2013,95,PRU,PRU,"Prudential Financial, Inc.",PRUDENTIAL FINANCIAL INC,0.242,OK,1.0,Holdings SPY
2013,96,D,D,"Dominion Resources, Inc.",DOMINION ENERGY INC,0.241,MANUAL,,Holdings SPY
2013,97,SO,SO,Southern Co.,SOUTHERN CO/THE,0.239,OK,1.0,Holdings SPY
2013,98,BAX,BAX,"Baxter International, Inc.",BAXTER INTERNATIONAL INC,0.239,OK,1.0,Holdings SPY
2013,99,LIN,LIN,"Praxair, Inc.",LINDE PLC,0.237,MANUAL,,Holdings SPY
2013,100,PSX,PSX,Phillips 66,PHILLIPS 66,0.236,OK,1.0,Holdings SPY
2014,1,AAPL,AAPL,"Apple, Inc.",APPLE INC,3.445,OK,1.0,Holdings SPY
2014,2,XOM,XOM,Exxon Mobil Corp.,EXXONMOBIL HOLDINGS CORP,2.29,OK,1.0,Holdings SPY
2014,3,MSFT,MSFT,Microsoft Corp.,MICROSOFT CORP,2.179,OK,1.0,Holdings SPY
2014,4,JNJ,JNJ,Johnson & Johnson,JOHNSON + JOHNSON,1.716,OK,1.0,Holdings SPY
2014,5,GE,GE,General Electric Co.,GENERAL ELECTRIC,1.467,OK,1.0,Holdings SPY
2014,6,BRK.B,BRK.B,"Berkshire Hathaway, Inc. (Class B)",BERKSHIRE HATHAWAY INC CL B,1.438,OK,1.0,Holdings SPY
2014,7,WFC,WFC,Wells Fargo & Co.,WELLS FARGO + CO,1.407,OK,1.0,Holdings SPY
2014,8,CVX,CVX,Chevron Corp.,CHEVRON CORP,1.294,OK,1.0,Holdings SPY
2014,9,JPM,JPM,JPMorgan Chase & Co.,JPMORGAN CHASE + CO,1.294,OK,1.0,Holdings SPY
2014,10,PG,PG,The Procter & Gamble Co.,PROCTER + GAMBLE CO/THE,1.294,OK,1.0,Holdings SPY
2014,11,VZ,VZ,"Verizon Communications, Inc.",VERIZON COMMUNICATIONS INC,1.183,OK,1.0,Holdings SPY
2014,12,PFE,PFE,"Pfizer, Inc.",PFIZER INC,1.071,OK,1.0,Holdings SPY
2014,13,T,T,"AT&T, Inc.",AT+T INC,1.044,OK,1.0,Holdings SPY
2014,14,BAC,BAC,Bank of America Corp.,BANK OF AMERICA CORP,1.025,OK,1.0,Holdings SPY
2014,15,IBM,IBM,International Business Machines Corp.,INTL BUSINESS MACHINES CORP,1.006,OK,0.83,Holdings SPY
2014,16,INTC,INTC,Intel Corp.,INTEL CORP,0.984,OK,1.0,Holdings SPY
2014,17,MRK,MRK,"Merck & Co., Inc.",MERCK + CO. INC.,0.976,OK,1.0,Holdings SPY
2014,18,KO,KO,The Coca-Cola Co.,COCA COLA CO/THE,0.961,MANUAL,,Holdings SPY
2014,19,GOOGL,GOOGL,"Google, Inc. (Class A)",ALPHABET INC CL A,0.954,MANUAL,,Holdings SPY
2014,20,GILD,GILD,"Gilead Sciences, Inc.",GILEAD SCIENCES INC,0.919,OK,1.0,Holdings SPY
2014,21,C,C,"Citigroup, Inc.",CITIGROUP INC,0.897,OK,1.0,Holdings SPY
2014,22,META,META,"Facebook, Inc. (Class A)",META PLATFORMS INC CLASS A,0.879,MANUAL,,Holdings SPY
2014,23,DIS,DIS,The Walt Disney Co.,WALT DISNEY CO/THE,0.803,OK,1.0,Holdings SPY
2014,24,PEP,PEP,"PepsiCo, Inc.",PEPSICO INC,0.801,OK,1.0,Holdings SPY
2014,25,CMCSA,CMCSA,Comcast Corp. (Class A),COMCAST CORP CLASS A,0.795,OK,1.0,Holdings SPY
2014,26,SLB,SLB,"Schlumberger, Ltd.",SLB LTD,0.753,MANUAL,,Holdings SPY
2014,27,PM,PM,"Philip Morris International, Inc.",PHILIP MORRIS INTERNATIONAL,0.744,OK,1.0,Holdings SPY
2014,28,CSCO,CSCO,"Cisco Systems, Inc.",CISCO SYSTEMS INC,0.733,OK,1.0,Holdings SPY
2014,29,QCOM,QCOM,"QUALCOMM, Inc.",QUALCOMM INC,0.716,OK,1.0,Holdings SPY
2014,30,ORCL,ORCL,Oracle Corp.,ORACLE CORP,0.711,OK,1.0,Holdings SPY
2014,31,HD,HD,"The Home Depot, Inc.",HOME DEPOT INC,0.705,OK,1.0,Holdings SPY
2014,32,AMZN,AMZN,"Amazon.com, Inc.",AMAZON.COM INC,0.697,OK,1.0,Holdings SPY
2014,33,WMT,WMT,"Wal-Mart Stores, Inc.",WALMART INC,0.69,MANUAL,,Holdings SPY
2014,34,AMGN,AMGN,"Amgen, Inc.",AMGEN INC,0.609,OK,1.0,Holdings SPY
2014,35,V,V,"Visa, Inc. (Class A)",VISA INC CLASS A SHARES,0.6,OK,1.0,Holdings SPY
2014,36,UNP,UNP,Union Pacific Corp.,UNION PACIFIC CORP,0.556,OK,1.0,Holdings SPY
2014,37,COP,COP,ConocoPhillips,CONOCOPHILLIPS,0.536,OK,1.0,Holdings SPY
2014,38,MCD,MCD,McDonald’s Corp.,MCDONALD S CORP,0.532,OK,1.0,Holdings SPY
2014,39,CVS,CVS,CVS Health Corp.,CVS HEALTH CORP,0.526,OK,1.0,Holdings SPY
2014,40,MMM,MMM,3M Co.,3M CO,0.524,OK,1.0,Holdings SPY
2014,41,ABBV,ABBV,"AbbVie, Inc.",ABBVIE INC,0.524,OK,1.0,Holdings SPY
2014,42,MO,MO,"Altria Group, Inc.",ALTRIA GROUP INC,0.52,OK,1.0,Holdings SPY
2014,43,RTX,RTX,United Technologies Corp.,RTX CORP,0.513,MANUAL,,Holdings SPY
2014,44,BA,BA,The Boeing Co.,BOEING CO/THE,0.488,OK,1.0,Holdings SPY
2014,45,BMY,BMY,Bristol-Myers Squibb Co.,BRISTOL MYERS SQUIBB CO,0.484,OK,1.0,Holdings SPY
2014,46,UNH,UNH,"UnitedHealth Group, Inc.",UNITEDHEALTH GROUP INC,0.479,OK,1.0,Holdings SPY
2014,47,AXP,AXP,American Express Co.,AMERICAN EXPRESS CO,0.45,OK,1.0,Holdings SPY
2014,48,BIIB,BIIB,"Biogen Idec, Inc.",BIOGEN INC,0.446,OK,0.9,Holdings SPY
2014,49,AIG,AIG,"American International Group, Inc.",AMERICAN INTERNATIONAL GROUP,0.44,OK,1.0,Holdings SPY
2014,50,SIN_CELGENE,,Celgene Corp.,,0.433,SIN_FUENTE,,Holdings SPY
2014,51,USB,USB,U.S. Bancorp,US BANCORP,0.43,OK,1.0,Holdings SPY
2014,52,GS,GS,"The Goldman Sachs Group, Inc.",GOLDMAN SACHS GROUP INC,0.43,OK,1.0,Holdings SPY
2014,53,OXY,OXY,Occidental Petroleum Corp.,OCCIDENTAL PETROLEUM CORP,0.428,OK,1.0,Holdings SPY
2014,54,HON,HON,"Honeywell International, Inc.",HONEYWELL INTERNATIONAL INC,0.416,OK,1.0,Holdings SPY
2014,55,MA,MA,"MasterCard, Inc. (Class A)",MASTERCARD INC   A,0.415,OK,1.0,Holdings SPY
2014,56,UPS,UPS,"United Parcel Service, Inc. (Class B)",UNITED PARCEL SERVICE CL B,0.396,OK,1.0,Holdings SPY
2014,57,HPQ,HPQ,Hewlett-Packard Co.,HP INC,0.379,MANUAL,,Holdings SPY
2014,58,DD,DD,E. I. du Pont de Nemours & Co.,DUPONT DE NEMOURS INC,0.376,OK,0.93,Holdings SPY
2014,59,SIN_TWENTY_FIRST_CENTURY_FOX,,"Twenty-First Century Fox, Inc. (Class A)",,0.369,SIN_FUENTE,,Holdings SPY
2014,60,SIN_TIME_WARNER,,"Time Warner, Inc.",,0.367,SIN_FUENTE,,Holdings SPY
2014,61,EBAY,EBAY,"eBay, Inc.",EBAY INC,0.365,OK,1.0,Holdings SPY
2014,62,SIN_ACTAVIS,,Actavis PLC,,0.364,SIN_FUENTE,,Holdings SPY
2014,63,LLY,LLY,Eli Lilly & Co.,ELI LILLY + CO,0.364,OK,1.0,Holdings SPY
2014,64,NKE,NKE,"NIKE, Inc. (Class B)",NIKE INC  CL B,0.358,OK,1.0,Holdings SPY
2014,65,ABT,ABT,Abbott Laboratories,ABBOTT LABORATORIES,0.357,OK,1.0,Holdings SPY
2014,66,CAT,CAT,"Caterpillar, Inc.",CATERPILLAR INC,0.355,OK,1.0,Holdings SPY
2014,67,MDT,MDT,"Medtronic, Inc.",MEDTRONIC PLC,0.347,OK,1.0,Holdings SPY
2014,68,BKNG,BKNG,"priceline.com, Inc.",BOOKING HOLDINGS INC,0.346,MANUAL,,Holdings SPY
2014,69,MET,MET,"MetLife, Inc.",METLIFE INC,0.345,OK,1.0,Holdings SPY
2014,70,SIN_EMC,,EMC Corp.,,0.339,SIN_FUENTE,,Holdings SPY
2014,71,SIN_MONSANTO,,Monsanto Co.,,0.337,SIN_FUENTE,,Holdings SPY
2014,72,SIN_DOW_CHEMICAL,,The Dow Chemical Co.,,0.336,SIN_FUENTE,,Holdings SPY
2014,73,MDLZ,MDLZ,"Mondelez International, Inc. (Class A)",MONDELEZ INTERNATIONAL INC A,0.33,OK,1.0,Holdings SPY
2014,74,F,F,Ford Motor Co.,FORD MOTOR CO,0.328,OK,1.0,Holdings SPY
2014,75,SBUX,SBUX,Starbucks Corp.,STARBUCKS CORP,0.324,OK,1.0,Holdings SPY
2014,76,CL,CL,Colgate-Palmolive Co.,COLGATE PALMOLIVE CO,0.32,OK,1.0,Holdings SPY
2014,77,HAL,HAL,Halliburton Co.,HALLIBURTON CO,0.313,OK,1.0,Holdings SPY
2014,78,COST,COST,Costco Wholesale Corp.,COSTCO WHOLESALE CORP,0.313,OK,1.0,Holdings SPY
2014,79,EOG,EOG,"EOG Resources, Inc.",EOG RESOURCES INC,0.309,OK,1.0,Holdings SPY
2014,80,SIN_ALLERGAN,,"Allergan, Inc.",,0.302,SIN_FUENTE,,Holdings SPY
2014,81,MS,MS,Morgan Stanley,MORGAN STANLEY,0.302,OK,1.0,Holdings SPY
2014,82,DUK,DUK,Duke Energy Corp.,DUKE ENERGY CORP,0.302,OK,1.0,Holdings SPY
2014,83,SIN_EXPRESS_SCRIPTS,,Express Scripts Holding Co.,,0.301,SIN_FUENTE,,Holdings SPY
2014,84,LOW,LOW,"Lowe’s Cos., Inc.",LOWE S COS INC,0.298,OK,1.0,Holdings SPY
2014,85,SIN_WALGREEN,,Walgreen Co.,,0.297,SIN_FUENTE,,Holdings SPY
2014,86,ACN,ACN,Accenture PLC (Class A),ACCENTURE PLC CL A,0.294,OK,1.0,Holdings SPY
2014,87,SIN_ANADARKO_PETROLEUM,,Anadarko Petroleum Corp.,,0.292,SIN_FUENTE,,Holdings SPY
2014,88,SPG,SPG,"Simon Property Group, Inc.",SIMON PROPERTY GROUP INC,0.292,OK,1.0,Holdings SPY
2014,89,TXN,TXN,"Texas Instruments, Inc.",TEXAS INSTRUMENTS INC,0.291,OK,1.0,Holdings SPY
2014,90,LMT,LMT,Lockheed Martin Corp.,LOCKHEED MARTIN CORP,0.282,OK,1.0,Holdings SPY
2014,91,TMO,TMO,"Thermo Fisher Scientific, Inc.",THERMO FISHER SCIENTIFIC INC,0.277,OK,1.0,Holdings SPY
